Participant,Session,Block,Trial,OnsetDelay,ProbeLocation,WhatIsReported,Condition,TriggerTime,ProbeSOA,PrimeDirection,Response,RT
ESN1998WRNO,2019-09-18-12-13-28,3,41,0.6520603212169745,left,probe,ambiguous-switch,-1,-20,right,right,1.241
ESN1998WRNO,2019-09-18-12-13-28,3,42,0.6535708034595514,left,both,ambiguous-switch,95,-20,right,right,0.512
ESN1998WRNO,2019-09-18-12-13-28,3,43,0.579559341186577,right,probe,biased-switch,-1,20,right,right,0.798
ESN1998WRNO,2019-09-18-12-13-28,3,44,0.5293003967883255,right,both,biased-switch,109,20,right,right,0.281
ESN1998WRNO,2019-09-18-12-13-28,3,45,0.5896439377181257,left,probe,ambiguous-stable,-1,-5,right,right,0.505
ESN1998WRNO,2019-09-18-12-13-28,3,46,0.6675373855591552,left,both,ambiguous-stable,106,-5,left,right,0.508
ESN1998WRNO,2019-09-18-12-13-28,3,47,0.6652422558597101,left,probe,ambiguous-stable,-1,0,right,right,0.434
ESN1998WRNO,2019-09-18-12-13-28,3,48,0.5317993329680292,left,both,ambiguous-stable,92,0,left,right,0.558
ESN1998WRNO,2019-09-18-12-13-28,3,49,0.6861347414499775,left,probe,biased-switch,-1,10,right,right,0.424
ESN1998WRNO,2019-09-18-12-13-28,3,50,0.6409882539713252,left,both,biased-switch,95,10,right,right,0.557
ESN1998WRNO,2019-09-18-12-13-28,3,51,0.6434615098694627,right,probe,ambiguous-stable,-1,30,right,right,0.426
ESN1998WRNO,2019-09-18-12-13-28,3,52,0.6113470497877694,right,both,ambiguous-stable,105,30,left,right,0.367
ESN1998WRNO,2019-09-18-12-13-28,3,53,0.6187021565593092,right,probe,biased-switch,-1,40,right,right,0.363
ESN1998WRNO,2019-09-18-12-13-28,3,54,0.5955262466947655,right,both,biased-switch,99,40,right,right,0.398
ESN1998WRNO,2019-09-18-12-13-28,3,55,0.5677198709602876,right,probe,ambiguous-switch,-1,5,right,right,0.603
ESN1998WRNO,2019-09-18-12-13-28,3,56,0.6212380956031089,right,both,ambiguous-switch,108,5,right,left,0.633
ESN1998WRNO,2019-09-18-12-13-28,3,57,0.6797414390042379,left,probe,ambiguous-switch,-1,30,right,right,0.303
ESN1998WRNO,2019-09-18-12-13-28,3,58,0.5390451088019742,left,both,ambiguous-switch,101,30,right,right,0.264
ESN1998WRNO,2019-09-18-12-13-28,3,59,0.5574651643104432,left,probe,ambiguous-stable,-1,-10,right,right,0.422
ESN1998WRNO,2019-09-18-12-13-28,3,60,0.5218685931562551,left,both,ambiguous-stable,103,-10,left,right,0.175
ESN1998WRNO,2019-09-18-12-13-28,4,1,0.6102592241487319,left,probe,ambiguous-switch,-1,10,right,right,1.288
ESN1998WRNO,2019-09-18-12-13-28,4,2,0.608779248123461,left,both,ambiguous-switch,104,10,right,right,0.331
ESN1998WRNO,2019-09-18-12-13-28,4,3,0.570309896722236,right,probe,ambiguous-stable,-1,5,right,right,0.829
ESN1998WRNO,2019-09-18-12-13-28,4,4,0.5062978072230514,right,both,ambiguous-stable,95,5,left,right,0.254
ESN1998WRNO,2019-09-18-12-13-28,4,5,0.5337291118258514,right,probe,ambiguous-stable,-1,10,right,right,0.513
ESN1998WRNO,2019-09-18-12-13-28,4,6,0.5276553159625368,right,both,ambiguous-stable,99,10,left,right,0.468
ESN1998WRNO,2019-09-18-12-13-28,4,7,0.5340550186184564,right,probe,ambiguous-switch,-1,30,right,right,0.542
ESN1998WRNO,2019-09-18-12-13-28,4,8,0.6907342313152541,right,both,ambiguous-switch,103,30,right,right,0.501
ESN1998WRNO,2019-09-18-12-13-28,4,9,0.6834028617801179,right,probe,ambiguous-switch,-1,-5,right,right,0.665
ESN1998WRNO,2019-09-18-12-13-28,4,10,0.6717065049128392,right,both,ambiguous-switch,94,-5,right,right,0.561
ESN1998WRNO,2019-09-18-12-13-28,4,11,0.581226615076077,right,probe,ambiguous-stable,-1,-30,right,right,0.354
ESN1998WRNO,2019-09-18-12-13-28,4,12,0.5638234414273873,right,both,ambiguous-stable,103,-30,left,left,0.616
ESN1998WRNO,2019-09-18-12-13-28,4,13,0.6888183948093842,left,probe,ambiguous-stable,-1,0,right,right,0.608
ESN1998WRNO,2019-09-18-12-13-28,4,14,0.6370659589054619,left,both,ambiguous-stable,97,0,left,right,0.2
ESN1998WRNO,2019-09-18-12-13-28,4,15,0.5382327996014508,left,probe,ambiguous-switch,-1,-30,right,right,0.438
ESN1998WRNO,2019-09-18-12-13-28,4,16,0.664699879038188,left,both,ambiguous-switch,103,-30,right,right,0.561
ESN1998WRNO,2019-09-18-12-13-28,4,17,0.6311830534622503,left,probe,ambiguous-switch,-1,0,right,right,0.486
ESN1998WRNO,2019-09-18-12-13-28,4,18,0.5106318785149198,left,both,ambiguous-switch,102,0,right,right,0.681
ESN1998WRNO,2019-09-18-12-13-28,4,19,0.5990044969971634,left,probe,ambiguous-stable,-1,-10,right,right,0.804
ESN1998WRNO,2019-09-18-12-13-28,4,20,0.5746656242410311,left,both,ambiguous-stable,93,-10,left,right,0.411
ESN1998WRNO,2019-09-18-12-13-28,4,21,0.5827240989822241,left,probe,biased-switch,-1,5,right,right,0.546
ESN1998WRNO,2019-09-18-12-13-28,4,22,0.5369574125827029,left,both,biased-switch,95,5,right,left,0.425
ESN1998WRNO,2019-09-18-12-13-28,4,23,0.6561666704711673,right,probe,ambiguous-switch,-1,-20,right,right,0.57
ESN1998WRNO,2019-09-18-12-13-28,4,24,0.5211710248812181,right,both,ambiguous-switch,108,-20,right,left,0.521
ESN1998WRNO,2019-09-18-12-13-28,4,25,0.5725355671127847,left,probe,ambiguous-stable,-1,20,right,right,0.747
ESN1998WRNO,2019-09-18-12-13-28,4,26,0.5953500181582958,left,both,ambiguous-stable,97,20,left,right,0.456
ESN1998WRNO,2019-09-18-12-13-28,4,27,0.6663722425874796,right,probe,ambiguous-switch,-1,40,left,left,0.426
ESN1998WRNO,2019-09-18-12-13-28,4,28,0.6991562949318613,right,both,ambiguous-switch,94,40,left,right,0.303
ESN1998WRNO,2019-09-18-12-13-28,4,29,0.5219177110507771,right,probe,biased-switch,-1,40,right,right,0.27
ESN1998WRNO,2019-09-18-12-13-28,4,30,0.5173772307264705,right,both,biased-switch,103,40,right,right,0.363
ESN1998WRNO,2019-09-18-12-13-28,4,31,0.5704119224044227,right,probe,ambiguous-stable,-1,30,right,right,0.468
ESN1998WRNO,2019-09-18-12-13-28,4,32,0.6543763803128768,right,both,ambiguous-stable,96,30,left,right,1.367
ESN1998WRNO,2019-09-18-12-13-28,4,33,0.6948575057742409,right,probe,biased-switch,-1,20,right,right,0.597
ESN1998WRNO,2019-09-18-12-13-28,4,34,0.6789147196680183,right,both,biased-switch,99,20,right,right,0.443
ESN1998WRNO,2019-09-18-12-13-28,4,35,0.631340457111059,right,probe,biased-switch,-1,-30,right,right,0.286
ESN1998WRNO,2019-09-18-12-13-28,4,36,0.6832106697628975,right,both,biased-switch,99,-30,right,right,0.477
ESN1998WRNO,2019-09-18-12-13-28,4,37,0.6159666934828675,left,probe,biased-switch,-1,0,right,right,0.49
ESN1998WRNO,2019-09-18-12-13-28,4,38,0.6663388306792073,left,both,biased-switch,100,0,right,left,0.313
ESN1998WRNO,2019-09-18-12-13-28,4,39,0.6813520524399679,right,probe,biased-switch,-1,10,right,right,0.554
