Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-06-20-12-01-05,02,7,1.40161714739,1,left,right,up,31.74
2018-06-20-12-01-05,02,7,1.40161714739,1,left,right,right,35.041
2018-06-20-12-01-05,02,8,1.2787837999,0.25,left,left,start,0
2018-06-20-12-01-05,02,8,1.2787837999,0.25,left,left,down,2.805
2018-06-20-12-01-05,02,8,1.2787837999,0.25,left,left,left,4.568
2018-06-20-12-01-05,02,8,1.2787837999,0.25,left,left,down,32.234
2018-06-20-12-01-05,02,8,1.2787837999,0.25,left,left,left,41.802
2018-06-20-12-01-05,02,9,1.49415647115,0,right,left,start,0
2018-06-20-12-01-05,02,9,1.49415647115,0,right,left,left,0.713
2018-06-20-12-01-05,02,10,1.46833623336,0.5,right,left,start,0
2018-06-20-12-01-05,02,10,1.46833623336,0.5,right,left,left,0.83
2018-06-20-12-01-05,02,11,1.3316564832,0,right,right,start,0
2018-06-20-12-01-05,02,11,1.3316564832,0,right,right,left,0.983
2018-06-20-12-01-05,02,11,1.3316564832,0,right,right,down,14.066
2018-06-20-12-01-05,02,11,1.3316564832,0,right,right,right,16.235
2018-06-20-12-01-05,02,11,1.3316564832,0,right,right,down,36.932
2018-06-20-12-01-05,02,11,1.3316564832,0,right,right,left,39.068
2018-06-20-12-01-05,02,11,1.3316564832,0,right,right,down,41.901
2018-06-20-12-01-05,02,11,1.3316564832,0,right,right,right,44.814
2018-06-20-12-01-05,02,12,1.04549260966,1,right,right,start,0
2018-06-20-12-01-05,02,12,1.04549260966,1,right,right,right,0.825
2018-06-20-12-01-05,02,12,1.04549260966,1,right,right,down,18.917
2018-06-20-12-01-05,02,12,1.04549260966,1,right,right,right,28.891
2018-06-20-12-01-05,02,12,1.04549260966,1,right,right,down,44.123
2018-06-20-12-01-05,02,12,1.04549260966,1,right,right,right,48.871
2018-06-20-12-01-05,02,13,1.45796012096,0.25,left,right,start,0
2018-06-20-12-01-05,02,13,1.45796012096,0.25,left,right,right,1.232
2018-06-20-12-01-05,02,13,1.45796012096,0.25,left,right,up,28.513
2018-06-20-12-01-05,02,13,1.45796012096,0.25,left,right,right,37.169
2018-06-20-12-01-05,02,14,1.30280272114,0.5,left,left,start,0
2018-06-20-12-01-05,02,14,1.30280272114,0.5,left,left,down,1.214
2018-06-20-12-01-05,02,14,1.30280272114,0.5,left,left,left,2.849
2018-06-20-12-01-05,02,15,1.24784104795,0.5,left,right,start,0
2018-06-20-12-01-05,02,15,1.24784104795,0.5,left,right,up,1.616
2018-06-20-12-01-05,02,15,1.24784104795,0.5,left,right,right,3.998
2018-06-20-12-01-05,02,16,1.31173955488,0,left,right,start,0
2018-06-20-12-01-05,02,16,1.31173955488,0,left,right,right,0.976
2018-06-20-12-01-05,02,16,1.31173955488,0,left,right,left,2.638
2018-06-20-12-01-05,02,16,1.31173955488,0,left,right,right,11.064
2018-06-20-12-01-05,02,16,1.31173955488,0,left,right,down,14.967
2018-06-20-12-01-05,02,16,1.31173955488,0,left,right,right,24.169
2018-06-20-12-01-05,02,16,1.31173955488,0,left,right,up,28.996
2018-06-20-12-01-05,02,16,1.31173955488,0,left,right,left,30.434
