Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-07-09-14-13-34,06,13,1.12043302032,0.5,left,right,start,0
2018-07-09-14-13-34,06,13,1.12043302032,0.5,left,right,right,0.793
2018-07-09-14-13-34,06,13,1.12043302032,0.5,left,right,up,35.039
2018-07-09-14-13-34,06,13,1.12043302032,0.5,left,right,right,36.266
2018-07-09-14-13-34,06,13,1.12043302032,0.5,left,right,up,38.707
2018-07-09-14-13-34,06,13,1.12043302032,0.5,left,right,right,39.808
2018-07-09-14-13-34,06,14,1.06068029098,0.25,right,left,start,0
2018-07-09-14-13-34,06,14,1.06068029098,0.25,right,left,up,1.658
2018-07-09-14-13-34,06,14,1.06068029098,0.25,right,left,left,2.302
2018-07-09-14-13-34,06,14,1.06068029098,0.25,right,left,up,9.025
2018-07-09-14-13-34,06,14,1.06068029098,0.25,right,left,left,10.673
2018-07-09-14-13-34,06,14,1.06068029098,0.25,right,left,up,15.595
2018-07-09-14-13-34,06,14,1.06068029098,0.25,right,left,left,18.797
2018-07-09-14-13-34,06,15,1.42222499249,0.25,left,right,start,0
2018-07-09-14-13-34,06,15,1.42222499249,0.25,left,right,left,1.09
2018-07-09-14-13-34,06,15,1.42222499249,0.25,left,right,up,2.868
2018-07-09-14-13-34,06,15,1.42222499249,0.25,left,right,right,4.97
2018-07-09-14-13-34,06,15,1.42222499249,0.25,left,right,unclear,15.436
2018-07-09-14-13-34,06,15,1.42222499249,0.25,left,right,right,15.931
2018-07-09-14-13-34,06,15,1.42222499249,0.25,left,right,left,33.642
2018-07-09-14-13-34,06,15,1.42222499249,0.25,left,right,unclear,36.576
2018-07-09-14-13-34,06,15,1.42222499249,0.25,left,right,up,38.522
2018-07-09-14-13-34,06,15,1.42222499249,0.25,left,right,unclear,40.084
2018-07-09-14-13-34,06,15,1.42222499249,0.25,left,right,right,40.689
2018-07-09-14-13-34,06,15,1.42222499249,0.25,left,right,left,44.025
2018-07-09-14-13-34,06,15,1.42222499249,0.25,left,right,unclear,47.417
2018-07-09-14-13-34,06,15,1.42222499249,0.25,left,right,up,50.171
2018-07-09-14-13-34,06,15,1.42222499249,0.25,left,right,down,51.315
2018-07-09-14-13-34,06,15,1.42222499249,0.25,left,right,right,51.786
2018-07-09-14-13-34,06,15,1.42222499249,0.25,left,right,down,56.001
2018-07-09-14-13-34,06,15,1.42222499249,0.25,left,right,right,56.539
2018-07-09-14-13-34,06,16,1.26072002145,0.25,left,left,start,0
2018-07-09-14-13-34,06,16,1.26072002145,0.25,left,left,right,1.923
2018-07-09-14-13-34,06,16,1.26072002145,0.25,left,left,left,3.266
2018-07-09-14-13-34,06,16,1.26072002145,0.25,left,left,down,6.119
2018-07-09-14-13-34,06,16,1.26072002145,0.25,left,left,left,6.836
2018-07-09-14-13-34,06,16,1.26072002145,0.25,left,left,down,11.69
2018-07-09-14-13-34,06,16,1.26072002145,0.25,left,left,left,12.227
2018-07-09-14-13-34,06,16,1.26072002145,0.25,left,left,down,13.421
2018-07-09-14-13-34,06,16,1.26072002145,0.25,left,left,left,13.653
2018-07-09-14-13-34,06,16,1.26072002145,0.25,left,left,down,22.73
2018-07-09-14-13-34,06,16,1.26072002145,0.25,left,left,left,24.356
2018-07-09-14-13-34,06,16,1.26072002145,0.25,left,left,down,27.018
2018-07-09-14-13-34,06,16,1.26072002145,0.25,left,left,left,27.756
2018-07-09-14-13-34,06,16,1.26072002145,0.25,left,left,down,31.111
2018-07-09-14-13-34,06,16,1.26072002145,0.25,left,left,left,31.955
2018-07-09-14-13-34,06,16,1.26072002145,0.25,left,left,down,43.635
2018-07-09-14-13-34,06,16,1.26072002145,0.25,left,left,left,44.769
2018-07-09-14-13-34,06,16,1.26072002145,0.25,left,left,down,45.501
2018-07-09-14-13-34,06,16,1.26072002145,0.25,left,left,left,47.462
2018-07-09-14-13-34,06,16,1.26072002145,0.25,left,left,down,55.588
2018-07-09-14-13-34,06,16,1.26072002145,0.25,left,left,left,56.6
