Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-11-05-09-00-47,VP198w,13,1.44341877441,0.25,left,right,right,1.419
2018-11-05-09-00-47,VP198w,13,1.44341877441,0.25,left,right,up,5.899
2018-11-05-09-00-47,VP198w,13,1.44341877441,0.25,left,right,left,7.909
2018-11-05-09-00-47,VP198w,13,1.44341877441,0.25,left,right,right,10.404
2018-11-05-09-00-47,VP198w,13,1.44341877441,0.25,left,right,left,24.692
2018-11-05-09-00-47,VP198w,13,1.44341877441,0.25,left,right,up,29.631
2018-11-05-09-00-47,VP198w,13,1.44341877441,0.25,left,right,left,32.288
2018-11-05-09-00-47,VP198w,13,1.44341877441,0.25,left,right,right,34.425
2018-11-05-09-00-47,VP198w,13,1.44341877441,0.25,left,right,left,41.322
2018-11-05-09-00-47,VP198w,13,1.44341877441,0.25,left,right,right,46.629
2018-11-05-09-00-47,VP198w,13,1.44341877441,0.25,left,right,up,55.8
2018-11-05-09-00-47,VP198w,14,1.35648757464,0,left,left,start,0
2018-11-05-09-00-47,VP198w,14,1.35648757464,0,left,left,left,1.156
2018-11-05-09-00-47,VP198w,14,1.35648757464,0,left,left,right,11.06
2018-11-05-09-00-47,VP198w,14,1.35648757464,0,left,left,left,14.674
2018-11-05-09-00-47,VP198w,14,1.35648757464,0,left,left,right,27.867
2018-11-05-09-00-47,VP198w,14,1.35648757464,0,left,left,left,31.724
2018-11-05-09-00-47,VP198w,14,1.35648757464,0,left,left,right,39.44
2018-11-05-09-00-47,VP198w,14,1.35648757464,0,left,left,up,45.554
2018-11-05-09-00-47,VP198w,14,1.35648757464,0,left,left,left,47.705
2018-11-05-09-00-47,VP198w,14,1.35648757464,0,left,left,right,50.38
2018-11-05-09-00-47,VP198w,14,1.35648757464,0,left,left,left,55.172
2018-11-05-09-00-47,VP198w,14,1.35648757464,0,left,left,right,57.853
2018-11-05-09-00-47,VP198w,15,1.14588708334,0.5,right,left,start,0
2018-11-05-09-00-47,VP198w,15,1.14588708334,0.5,right,left,left,1.244
2018-11-05-09-00-47,VP198w,15,1.14588708334,0.5,right,left,up,6.88
2018-11-05-09-00-47,VP198w,15,1.14588708334,0.5,right,left,left,10.494
2018-11-05-09-00-47,VP198w,15,1.14588708334,0.5,right,left,up,17.003
2018-11-05-09-00-47,VP198w,15,1.14588708334,0.5,right,left,left,20.06
2018-11-05-09-00-47,VP198w,15,1.14588708334,0.5,right,left,up,25.523
2018-11-05-09-00-47,VP198w,15,1.14588708334,0.5,right,left,left,30.245
2018-11-05-09-00-47,VP198w,15,1.14588708334,0.5,right,left,right,34.716
2018-11-05-09-00-47,VP198w,15,1.14588708334,0.5,right,left,up,37.628
2018-11-05-09-00-47,VP198w,15,1.14588708334,0.5,right,left,left,39.821
2018-11-05-09-00-47,VP198w,15,1.14588708334,0.5,right,left,up,45.498
2018-11-05-09-00-47,VP198w,15,1.14588708334,0.5,right,left,left,48.945
2018-11-05-09-00-47,VP198w,15,1.14588708334,0.5,right,left,up,53.391
2018-11-05-09-00-47,VP198w,15,1.14588708334,0.5,right,left,left,56.702
2018-11-05-09-00-47,VP198w,16,1.11011698048,1,left,right,start,0
2018-11-05-09-00-47,VP198w,16,1.11011698048,1,left,right,right,2.587
2018-11-05-09-00-47,VP198w,16,1.11011698048,1,left,right,up,9.194
2018-11-05-09-00-47,VP198w,16,1.11011698048,1,left,right,right,10.539
2018-11-05-09-00-47,VP198w,16,1.11011698048,1,left,right,up,14.241
2018-11-05-09-00-47,VP198w,16,1.11011698048,1,left,right,right,20.101
2018-11-05-09-00-47,VP198w,16,1.11011698048,1,left,right,up,23.241
2018-11-05-09-00-47,VP198w,16,1.11011698048,1,left,right,right,34.315
2018-11-05-09-00-47,VP198w,16,1.11011698048,1,left,right,up,39.075
2018-11-05-09-00-47,VP198w,16,1.11011698048,1,left,right,right,41.678
2018-11-05-09-00-47,VP198w,16,1.11011698048,1,left,right,up,51.105
2018-11-05-09-00-47,VP198w,16,1.11011698048,1,left,right,right,54.711
