Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-10-29-08-55-30,VP198w,7,1.15017945777,0,above,right,left,29.157
2018-10-29-08-55-30,VP198w,7,1.15017945777,0,above,right,right,33.763
2018-10-29-08-55-30,VP198w,7,1.15017945777,0,above,right,left,45.361
2018-10-29-08-55-30,VP198w,7,1.15017945777,0,above,right,right,53.42
2018-10-29-08-55-30,VP198w,8,1.20021638233,0.25,below,right,start,0
2018-10-29-08-55-30,VP198w,8,1.20021638233,0.25,below,right,right,2.123
2018-10-29-08-55-30,VP198w,8,1.20021638233,0.25,below,right,left,6.441
2018-10-29-08-55-30,VP198w,8,1.20021638233,0.25,below,right,right,10.749
2018-10-29-08-55-30,VP198w,8,1.20021638233,0.25,below,right,down,25.407
2018-10-29-08-55-30,VP198w,8,1.20021638233,0.25,below,right,left,29.711
2018-10-29-08-55-30,VP198w,8,1.20021638233,0.25,below,right,right,33.374
2018-10-29-08-55-30,VP198w,8,1.20021638233,0.25,below,right,left,42.107
2018-10-29-08-55-30,VP198w,8,1.20021638233,0.25,below,right,right,47.602
2018-10-29-08-55-30,VP198w,8,1.20021638233,0.25,below,right,left,53.388
2018-10-29-08-55-30,VP198w,8,1.20021638233,0.25,below,right,down,59.545
2018-10-29-08-55-30,VP198w,9,1.44052874361,0,above,left,start,0
2018-10-29-08-55-30,VP198w,9,1.44052874361,0,above,left,left,4.669
2018-10-29-08-55-30,VP198w,9,1.44052874361,0,above,left,down,9.264
2018-10-29-08-55-30,VP198w,9,1.44052874361,0,above,left,left,18.766
2018-10-29-08-55-30,VP198w,9,1.44052874361,0,above,left,right,23.028
2018-10-29-08-55-30,VP198w,9,1.44052874361,0,above,left,left,28.356
2018-10-29-08-55-30,VP198w,10,1.30274093219,1,above,right,start,0
2018-10-29-08-55-30,VP198w,10,1.30274093219,1,above,right,right,2.533
2018-10-29-08-55-30,VP198w,10,1.30274093219,1,above,right,down,6.87
2018-10-29-08-55-30,VP198w,10,1.30274093219,1,above,right,right,21.224
2018-10-29-08-55-30,VP198w,10,1.30274093219,1,above,right,down,25.893
2018-10-29-08-55-30,VP198w,10,1.30274093219,1,above,right,right,40.492
2018-10-29-08-55-30,VP198w,10,1.30274093219,1,above,right,down,47.803
2018-10-29-08-55-30,VP198w,10,1.30274093219,1,above,right,right,53.897
2018-10-29-08-55-30,VP198w,10,1.30274093219,1,above,right,down,58.73
2018-10-29-08-55-30,VP198w,11,1.43393561032,0.5,below,right,start,0
2018-10-29-08-55-30,VP198w,11,1.43393561032,0.5,below,right,right,7.647
2018-10-29-08-55-30,VP198w,11,1.43393561032,0.5,below,right,down,14.267
2018-10-29-08-55-30,VP198w,11,1.43393561032,0.5,below,right,right,19.307
2018-10-29-08-55-30,VP198w,11,1.43393561032,0.5,below,right,down,29.474
2018-10-29-08-55-30,VP198w,11,1.43393561032,0.5,below,right,right,41.537
2018-10-29-08-55-30,VP198w,12,1.03553192774,0.5,below,left,start,0
2018-10-29-08-55-30,VP198w,12,1.03553192774,0.5,below,left,left,3.997
2018-10-29-08-55-30,VP198w,12,1.03553192774,0.5,below,left,down,33.538
2018-10-29-08-55-30,VP198w,12,1.03553192774,0.5,below,left,left,42.646
2018-10-29-08-55-30,VP198w,12,1.03553192774,0.5,below,left,down,46.718
2018-10-29-08-55-30,VP198w,12,1.03553192774,0.5,below,left,left,51.296
2018-10-29-08-55-30,VP198w,13,1.12593336106,0.25,below,left,start,0
2018-10-29-08-55-30,VP198w,13,1.12593336106,0.25,below,left,left,2.483
2018-10-29-08-55-30,VP198w,13,1.12593336106,0.25,below,left,down,7.928
2018-10-29-08-55-30,VP198w,13,1.12593336106,0.25,below,left,left,14.122
2018-10-29-08-55-30,VP198w,13,1.12593336106,0.25,below,left,down,33.813
2018-10-29-08-55-30,VP198w,13,1.12593336106,0.25,below,left,right,40.049
2018-10-29-08-55-30,VP198w,13,1.12593336106,0.25,below,left,down,48.56
2018-10-29-08-55-30,VP198w,13,1.12593336106,0.25,below,left,left,52.895
2018-10-29-08-55-30,VP198w,14,1.0350282677,1,above,left,start,0
2018-10-29-08-55-30,VP198w,14,1.0350282677,1,above,left,left,5.023
2018-10-29-08-55-30,VP198w,14,1.0350282677,1,above,left,down,16.604
2018-10-29-08-55-30,VP198w,14,1.0350282677,1,above,left,left,22.973
2018-10-29-08-55-30,VP198w,14,1.0350282677,1,above,left,down,32.985
2018-10-29-08-55-30,VP198w,14,1.0350282677,1,above,left,left,39.044
2018-10-29-08-55-30,VP198w,14,1.0350282677,1,above,left,down,45.039
2018-10-29-08-55-30,VP198w,14,1.0350282677,1,above,left,left,49.867
2018-10-29-08-55-30,VP198w,15,1.19643138347,0.5,above,right,start,0
2018-10-29-08-55-30,VP198w,15,1.19643138347,0.5,above,right,right,2.254
2018-10-29-08-55-30,VP198w,15,1.19643138347,0.5,above,right,down,7.627
2018-10-29-08-55-30,VP198w,15,1.19643138347,0.5,above,right,right,12.773
2018-10-29-08-55-30,VP198w,15,1.19643138347,0.5,above,right,down,16.026
2018-10-29-08-55-30,VP198w,15,1.19643138347,0.5,above,right,right,23.049
2018-10-29-08-55-30,VP198w,15,1.19643138347,0.5,above,right,down,34.263
2018-10-29-08-55-30,VP198w,15,1.19643138347,0.5,above,right,right,55.022
2018-10-29-08-55-30,VP198w,16,1.07109978501,1,below,left,start,0
2018-10-29-08-55-30,VP198w,16,1.07109978501,1,below,left,left,2.401
2018-10-29-08-55-30,VP198w,16,1.07109978501,1,below,left,down,15.29
2018-10-29-08-55-30,VP198w,16,1.07109978501,1,below,left,left,25.478
2018-10-29-08-55-30,VP198w,16,1.07109978501,1,below,left,down,39.165
2018-10-29-08-55-30,VP198w,16,1.07109978501,1,below,left,left,46.02
2018-10-29-08-55-30,VP198w,16,1.07109978501,1,below,left,down,53.951
